STATEFP,ST_NAME,COUNTYFP,COU_NAME,COUSUBFP,MCD_NAME,PLACEFP,PL_NAME,AIANNHCE,AIA_NAME
36,New York,105,Sullivan County,25241,Fallsburg town,99999,,9999,
36,New York,105,Sullivan County,26528,Forestburgh town,99999,,9999,
36,New York,105,Sullivan County,27573,Fremont town,99999,,9999,
36,New York,105,Sullivan County,34473,Highland town,99999,,9999,
36,New York,105,Sullivan County,42235,Liberty town,42224,Liberty village,9999,
36,New York,105,Sullivan County,42235,Liberty town,99999,,9999,
36,New York,105,Sullivan County,43786,Lumberland town,99999,,9999,
36,New York,105,Sullivan County,44809,Mamakating town,06959,Bloomingburg village,9999,
36,New York,105,Sullivan County,44809,Mamakating town,83272,Wurtsboro village,9999,
36,New York,105,Sullivan County,44809,Mamakating town,99999,,9999,
36,New York,105,Sullivan County,49847,Neversink town,99999,,9999,
36,New York,105,Sullivan County,63176,Rockland town,99999,,9999,
36,New York,105,Sullivan County,73627,Thompson town,48175,Monticello village,9999,
36,New York,105,Sullivan County,73627,Thompson town,99999,,9999,
36,New York,105,Sullivan County,75759,Tusten town,99999,,9999,
36,New York,107,Tioga County,04671,Barton town,78806,Waverly village,9999,
36,New York,107,Tioga County,04671,Barton town,99999,,9999,
36,New York,107,Tioga County,06145,Berkshire town,99999,,9999,
36,New York,107,Tioga County,12221,Candor town,12210,Candor village,9999,
36,New York,107,Tioga County,12221,Candor town,99999,,9999,
36,New York,107,Tioga County,49913,Newark Valley town,49902,Newark Valley village,9999,
36,New York,107,Tioga County,49913,Newark Valley town,99999,,9999,
36,New York,107,Tioga County,51121,Nichols town,51110,Nichols village,9999,
36,New York,107,Tioga County,51121,Nichols town,99999,,9999,
36,New York,107,Tioga County,55893,Owego town,55882,Owego village,9999,
36,New York,107,Tioga County,55893,Owego town,99999,,9999,
36,New York,107,Tioga County,61511,Richford town,99999,,9999,
36,New York,107,Tioga County,70178,Spencer town,70167,Spencer village,9999,
36,New York,107,Tioga County,70178,Spencer town,99999,,9999,
36,New York,107,Tioga County,73968,Tioga town,99999,,9999,
36,New York,109,Tompkins County,12606,Caroline town,99999,,9999,
36,New York,109,Tompkins County,19620,Danby town,99999,,9999,
36,New York,109,Tompkins County,20962,Dryden town,20951,Dryden village,9999,
36,New York,109,Tompkins County,20962,Dryden town,27529,Freeville village,9999,
36,New York,109,Tompkins County,20962,Dryden town,99999,,9999,
36,New York,109,Tompkins County,24548,Enfield town,99999,,9999,
36,New York,109,Tompkins County,30972,Groton town,30961,Groton village,9999,
36,New York,109,Tompkins County,30972,Groton town,99999,,9999,
36,New York,109,Tompkins County,38088,Ithaca town,13079,Cayuga Heights village,9999,
36,New York,109,Tompkins County,38088,Ithaca town,99999,,9999,
36,New York,109,Tompkins County,41234,Lansing town,41223,Lansing village,9999,
36,New York,109,Tompkins County,41234,Lansing town,99999,,9999,
36,New York,109,Tompkins County,50254,Newfield town,99999,,9999,
36,New York,109,Tompkins County,75990,Ulysses town,75506,Trumansburg village,9999,
36,New York,109,Tompkins County,75990,Ulysses town,99999,,9999,
36,New York,109,Tompkins County,99999,,38077,Ithaca city,9999,
36,New York,111,Ulster County,20247,Denning town,99999,,9999,
36,New York,111,Ulster County,24691,Esopus town,99999,,9999,
36,New York,111,Ulster County,28255,Gardiner town,99999,,9999,
36,New York,111,Ulster County,32116,Hardenburgh town,99999,,9999,
36,New York,111,Ulster County,37143,Hurley town,99999,,9999,
36,New York,111,Ulster County,39738,Kingston town,99999,,9999,
36,New York,111,Ulster County,42994,Lloyd town,99999,,9999,
36,New York,111,Ulster County,45458,Marbletown town,99999,,9999,
36,New York,111,Ulster County,45722,Marlborough town,99999,,9999,
36,New York,111,Ulster County,50562,New Paltz town,50551,New Paltz village,9999,
36,New York,111,Ulster County,50562,New Paltz town,99999,,9999,
36,New York,111,Ulster County,54749,Olive town,99999,,9999,
36,New York,111,Ulster County,58552,Plattekill town,99999,,9999,
36,New York,111,Ulster County,63011,Rochester town,99999,,9999,
36,New York,111,Ulster County,63737,Rosendale town,99999,,9999,
36,New York,111,Ulster County,65299,Saugerties town,65288,Saugerties village,9999,
36,New York,111,Ulster County,65299,Saugerties town,99999,,9999,
36,New York,111,Ulster County,66597,Shandaken town,99999,,9999,
36,New York,111,Ulster County,66674,Shawangunk town,99999,,9999,
36,New York,111,Ulster County,75935,Ulster town,99999,,9999,
36,New York,111,Ulster County,78828,Wawarsing town,23965,Ellenville village,9999,
36,New York,111,Ulster County,78828,Wawarsing town,99999,,9999,
36,New York,111,Ulster County,83052,Woodstock town,99999,,9999,
36,New York,111,Ulster County,99999,,39727,Kingston city,9999,
36,New York,113,Warren County,07234,Bolton town,99999,,9999,
36,New York,113,Warren County,15319,Chester town,99999,,9999,
36,New York,113,Warren County,31335,Hague town,99999,,9999,
36,New York,113,Warren County,35639,Horicon town,99999,,9999,
36,New York,113,Warren County,38715,Johnsburg town,99999,,9999,
36,New York,113,Warren County,40519,Lake George town,40508,Lake George village,9999,
36,New York,113,Warren County,40519,Lake George town,99999,,9999,
36,New York,113,Warren County,40662,Lake Luzerne town,99999,,9999,
36,New York,113,Warren County,60356,Queensbury town,99999,,9999,
36,New York,113,Warren County,71641,Stony Creek town,99999,,9999,
36,New York,113,Warren County,73814,Thurman town,99999,,9999,
36,New York,113,Warren County,78300,Warrensburg town,99999,,9999,
36,New York,113,Warren County,99999,,29333,Glens Falls city,9999,
36,New York,115,Washington County,02561,Argyle town,02550,Argyle village,9999,
36,New York,115,Washington County,02561,Argyle town,99999,,9999,
36,New York,115,Washington County,11836,Cambridge town,11825,Cambridge village,9999,
36,New York,115,Washington County,11836,Cambridge town,99999,,9999,
36,New York,115,Washington County,20885,Dresden town,99999,,9999,
36,New York,115,Washington County,22656,Easton town,30675,Greenwich village,9999,
36,New York,115,Washington County,22656,Easton town,99999,,9999,
36,New York,115,Washington County,26715,Fort Ann town,26704,Fort Ann village,9999,
36,New York,115,Washington County,26715,Fort Ann town,99999,,9999,
36,New York,115,Washington County,26781,Fort Edward town,26770,Fort Edward village,9999,
36,New York,115,Washington County,26781,Fort Edward town,99999,,9999,
36,New York,115,Washington County,30037,Granville town,30026,Granville village,9999,
36,New York,115,Washington County,30037,Granville town,99999,,9999,
36,New York,115,Washington County,30686,Greenwich town,30675,Greenwich village,9999,
36,New York,115,Washington County,30686,Greenwich town,99999,,9999,
36,New York,115,Washington County,31885,Hampton town,99999,,9999,
36,New York,115,Washington County,32457,Hartford town,99999,,9999,
36,New York,115,Washington County,33040,Hebron town,99999,,9999,
36,New York,115,Washington County,38143,Jackson town,99999,,9999,
36,New York,115,Washington County,39650,Kingsbury town,35980,Hudson Falls village,9999,
36,New York,115,Washington County,39650,Kingsbury town,99999,,9999,
36,New York,115,Washington County,60092,Putnam town,99999,,9999,
36,New York,115,Washington County,64782,Salem town,99999,,9999,
36,New York,115,Washington County,81578,White Creek town,11825,Cambridge village,9999,
36,New York,115,Washington County,81578,White Creek town,99999,,9999,
36,New York,115,Washington County,81633,Whitehall town,81622,Whitehall village,9999,
36,New York,115,Washington County,81633,Whitehall town,99999,,9999,
36,New York,117,Wayne County,02440,Arcadia town,49891,Newark village,9999,
36,New York,117,Wayne County,02440,Arcadia town,99999,,9999,
36,New York,117,Wayne County,11473,Butler town,82678,Wolcott village,9999,
36,New York,117,Wayne County,11473,Butler town,99999,,9999,
36,New York,117,Wayne County,28013,Galen town,16573,Clyde village,9999,
36,New York,117,Wayne County,28013,Galen town,99999,,9999,
36,New York,117,Wayne County,37165,Huron town,99999,,9999,
36,New York,117,Wayne County,43973,Lyons town,99999,,9999,
36,New York,117,Wayne County,44160,Macedon town,99999,,9999,
36,New York,117,Wayne County,45645,Marion town,99999,,9999,
36,New York,117,Wayne County,55013,Ontario town,99999,,9999,
36,New York,117,Wayne County,56198,Palmyra town,56187,Palmyra village,9999,
36,New York,117,Wayne County,56198,Palmyra town,99999,,9999,
36,New York,117,Wayne County,63605,Rose town,99999,,9999,
36,New York,117,Wayne County,65343,Savannah town,99999,,9999,
36,New York,117,Wayne County,68220,Sodus town,68209,Sodus village,9999,
36,New York,117,Wayne County,68220,Sodus town,68242,Sodus Point village,9999,
36,New York,117,Wayne County,68220,Sodus town,99999,,9999,
36,New York,117,Wayne County,78102,Walworth town,99999,,9999,
36,New York,117,Wayne County,82040,Williamson town,99999,,9999,
36,New York,117,Wayne County,82689,Wolcott town,60829,Red Creek village,9999,
36,New York,117,Wayne County,82689,Wolcott town,82678,Wolcott village,9999,
36,New York,117,Wayne County,82689,Wolcott town,99999,,9999,
36,New York,117,Wayne County,99999,,99999,,9999,
36,New York,119,Westchester County,05320,Bedford town,99999,,9999,
36,New York,119,Westchester County,18410,Cortlandt town,10341,Buchanan village,9999,
36,New York,119,Westchester County,18410,Cortlandt town,19213,Croton-on-Hudson village,9999,
36,New York,119,Westchester County,18410,Cortlandt town,99999,,9999,
36,New York,119,Westchester County,21820,Eastchester town,08532,Bronxville village,9999,
36,New York,119,Westchester County,21820,Eastchester town,75583,Tuckahoe village,9999,
36,New York,119,Westchester County,21820,Eastchester town,99999,,9999,
36,New York,119,Westchester County,30367,Greenburgh town,02506,Ardsley village,9999,
36,New York,119,Westchester County,30367,Greenburgh town,20698,Dobbs Ferry village,9999,
36,New York,119,Westchester County,30367,Greenburgh town,24295,Elmsford village,9999,
36,New York,119,Westchester County,30367,Greenburgh town,32710,Hastings-on-Hudson village,9999,
36,New York,119,Westchester County,30367,Greenburgh town,37803,Irvington village,9999,
36,New York,119,Westchester County,30367,Greenburgh town,73176,Tarrytown village,9999,
36,New York,119,Westchester County,30367,Greenburgh town,99999,,9999,
36,New York,119,Westchester County,32413,Harrison town,32402,Harrison village,9999,
36,New York,119,Westchester County,42136,Lewisboro town,99999,,9999,
36,New York,119,Westchester County,44842,Mamaroneck town,41333,Larchmont village,9999,
36,New York,119,Westchester County,44842,Mamaroneck town,44831,Mamaroneck village,9999,
36,New York,119,Westchester County,44842,Mamaroneck town,99999,,9999,
36,New York,119,Westchester County,49011,Mount Pleasant town,08103,Briarcliff Manor village,9999,
36,New York,119,Westchester County,49011,Mount Pleasant town,58728,Pleasantville village,9999,
36,New York,119,Westchester County,49011,Mount Pleasant town,67638,Sleepy Hollow village,9999,
36,New York,119,Westchester County,49011,Mount Pleasant town,99999,,9999,
36,New York,119,Westchester County,50078,New Castle town,99999,,9999,
36,New York,119,Westchester County,51693,North Castle town,99999,,9999,
36,New York,119,Westchester County,53517,North Salem town,99999,,9999,
36,New York,119,Westchester County,55541,Ossining town,08103,Briarcliff Manor village,9999,
36,New York,119,Westchester County,55541,Ossining town,55530,Ossining village,9999,
36,New York,119,Westchester County,55541,Ossining town,99999,,9999,
36,New York,119,Westchester County,57012,Pelham town,57001,Pelham village,9999,
36,New York,119,Westchester County,57012,Pelham town,57023,Pelham Manor village,9999,
36,New York,119,Westchester County,59685,Pound Ridge town,99999,,9999,
36,New York,119,Westchester County,64320,Rye town,44831,Mamaroneck village,9999,
36,New York,119,Westchester County,64320,Rye town,59223,Port Chester village,9999,
36,New York,119,Westchester County,64320,Rye town,64325,Rye Brook village,9999,
36,New York,119,Westchester County,68308,Somers town,99999,,9999,
36,New York,119,Westchester County,84077,Yorktown town,99999,,9999,
36,New York,119,Westchester County,99999,,48890,Mount Kisco village,9999,
36,New York,119,Westchester County,99999,,49121,Mount Vernon city,9999,
36,New York,119,Westchester County,99999,,50617,New Rochelle city,9999,
36,New York,119,Westchester County,99999,,56979,Peekskill city,9999,
36,New York,119,Westchester County,99999,,64309,Rye city,9999,
36,New York,119,Westchester County,99999,,65431,Scarsdale village,9999,
36,New York,119,Westchester County,99999,,81677,White Plains city,9999,
36,New York,119,Westchester County,99999,,84000,Yonkers city,9999,
36,New York,121,Wyoming County,02418,Arcade town,02407,Arcade village,9999,
36,New York,121,Wyoming County,02418,Arcade town,99999,,9999,
36,New York,121,Wyoming County,03012,Attica town,03001,Attica village,9999,
36,New York,121,Wyoming County,03012,Attica town,99999,,9999,
36,New York,121,Wyoming County,05936,Bennington town,99999,,9999,
36,New York,121,Wyoming County,12782,Castile town,12771,Castile village,9999,
36,New York,121,Wyoming County,12782,Castile town,57243,Perry village,9999,
36,New York,121,Wyoming County,12782,Castile town,99999,,9999,
36,New York,121,Wyoming County,18696,Covington town,99999,,9999,
36,New York,121,Wyoming County,21369,Eagle town,99999,,9999,
36,New York,121,Wyoming County,27980,Gainesville town,27969,Gainesville village,9999,
36,New York,121,Wyoming County,27980,Gainesville town,67466,Silver Springs village,9999,
36,New York,121,Wyoming County,27980,Gainesville town,99999,,9999,
36,New York,121,Wyoming County,28596,Genesee Falls town,99999,,9999,
36,New York,121,Wyoming County,38341,Java town,99999,,9999,
36,New York,121,Wyoming County,46877,Middlebury town,83371,Wyoming village,9999,
36,New York,121,Wyoming County,46877,Middlebury town,99999,,9999,
36,New York,121,Wyoming County,55222,Orangeville town,99999,,9999,
36,New York,121,Wyoming County,57254,Perry town,57243,Perry village,9999,
36,New York,121,Wyoming County,57254,Perry town,99999,,9999,
36,New York,121,Wyoming County,57826,Pike town,99999,,9999,
36,New York,121,Wyoming County,66773,Sheldon town,99999,,9999,
36,New York,121,Wyoming County,78344,Warsaw town,78333,Warsaw village,9999,
36,New York,121,Wyoming County,78344,Warsaw town,99999,,9999,
36,New York,121,Wyoming County,81325,Wethersfield town,99999,,9999,
36,New York,123,Yates County,04594,Barrington town,99999,,9999,
36,New York,123,Yates County,06002,Benton town,57177,Penn Yan village,9999,
36,New York,123,Yates County,06002,Benton town,99999,,9999,
36,New York,123,Yates County,38044,Italy town,99999,,9999,
36,New York,123,Yates County,38583,Jerusalem town,57177,Penn Yan village,9999,
36,New York,123,Yates County,38583,Jerusalem town,99999,,9999,
36,New York,123,Yates County,47020,Middlesex town,99999,,9999,
36,New York,123,Yates County,47504,Milo town,57177,Penn Yan village,9999,
36,New York,123,Yates County,47504,Milo town,99999,,9999,
36,New York,123,Yates County,59597,Potter town,64199,Rushville village,9999,
36,New York,123,Yates County,59597,Potter town,99999,,9999,
36,New York,123,Yates County,70816,Starkey town,21050,Dundee village,9999,
36,New York,123,Yates County,70816,Starkey town,99999,,9999,
36,New York,123,Yates County,75055,Torrey town,20896,Dresden village,9999,
36,New York,123,Yates County,75055,Torrey town,99999,,9999,
